millis,t_s,theta_deg,theta_dot_rads,phi_dot_rads,spin_rpm,v0_ms,altitude_m
73328,73.3284,8.5496,-0.000012,50.016006,477.618,-13.3353,32.3792
73369,73.3694,8.5496,-0.000010,50.015995,477.618,-13.3353,31.8326
73413,73.4133,8.5496,0.000021,50.016003,477.618,-13.3353,31.2472
73466,73.4655,8.5496,-0.000025,50.016002,477.618,-13.3353,30.5506
73510,73.5097,8.5496,0.000013,50.015995,477.618,-13.3353,29.9616
73554,73.5539,8.5496,0.000007,50.016008,477.618,-13.3353,29.3725
73597,73.5968,8.5496,-0.000023,50.015998,477.618,-13.3353,28.8002
73645,73.6445,8.5496,0.000025,50.016000,477.618,-13.3353,28.1633
73688,73.6876,8.5496,-0.000011,50.016007,477.618,-13.3353,27.5888
73731,73.7307,8.5496,-0.000011,50.015995,477.618,-13.3353,27.0144
73774,73.7738,8.5496,0.000024,50.016003,477.618,-13.3353,26.4400
73824,73.8245,8.5496,-0.000026,50.016003,477.618,-13.3353,25.7634
73868,73.8677,8.5496,0.000011,50.015995,477.618,-13.3353,25.1872
73911,73.9109,8.5496,0.000012,50.016008,477.618,-13.3353,24.6109
73954,73.9536,8.5496,-0.000025,50.015999,477.618,-13.3353,24.0420
74004,74.0041,8.5496,0.000027,50.015999,477.618,-13.3353,23.3688
74051,74.0514,8.5496,-0.000016,50.016008,477.618,-13.3353,22.7373
74094,74.0941,8.5496,-0.000010,50.015993,477.618,-13.3353,22.1676
74136,74.1357,8.5496,0.000027,50.016003,477.618,-13.3353,21.6129
74183,74.1828,8.5496,-0.000027,50.016004,477.618,-13.3353,20.9849
74225,74.2248,8.5496,0.000006,50.015994,477.618,-13.3353,20.4252
74267,74.2668,8.5496,0.000018,50.016007,477.618,-13.3353,19.8654
74310,74.3096,8.5496,-0.000027,50.016001,477.618,-13.3353,19.2943
74352,74.3522,8.5496,0.000015,50.015995,477.618,-13.3353,18.7265
74395,74.3948,8.5496,0.000008,50.016008,477.618,-13.3353,18.1587
74437,74.4373,8.5496,-0.000024,50.015998,477.618,-13.3353,17.5914
74485,74.4852,8.5496,0.000026,50.015999,477.618,-13.3353,16.9527
74528,74.5281,8.5496,-0.000010,50.016007,477.618,-13.3353,16.3810
74571,74.5709,8.5496,-0.000013,50.015995,477.618,-13.3353,15.8093
74614,74.6139,8.5496,0.000025,50.016003,477.618,-13.3353,15.2363
74661,74.6606,8.5496,-0.000022,50.016004,477.618,-13.3353,14.6139
74707,74.7072,8.5496,0.000009,50.015994,477.618,-13.3353,13.9916
74750,74.7501,8.5496,0.000014,50.016007,477.618,-13.3353,13.4195
74793,74.7931,8.5496,-0.000026,50.016000,477.618,-13.3353,12.8465
74839,74.8387,8.5496,0.000021,50.015997,477.618,-13.3353,12.2386
74884,74.8843,8.5496,-0.000004,50.016008,477.618,-13.3353,11.6307
74927,74.9270,8.5496,-0.000017,50.015996,477.618,-13.3353,11.0606
74971,74.9708,8.5496,0.000026,50.016001,477.618,-13.3353,10.4776
75014,75.0137,8.5496,-0.000015,50.016006,477.618,-13.3353,9.9048
75057,75.0567,8.5496,-0.000006,50.015994,477.618,-13.3353,9.3320
75100,75.0997,8.5496,0.000022,50.016004,477.618,-13.3353,8.7583
75147,75.1472,8.5496,-0.000025,50.016002,477.618,-13.3353,8.1251
75190,75.1903,8.5496,0.000011,50.015995,477.618,-13.3353,7.5496
75233,75.2335,8.5496,0.000009,50.016007,477.618,-13.3353,6.9741
75277,75.2767,8.5496,-0.000023,50.015999,477.618,-13.3353,6.3975
75327,75.3269,8.5496,0.000026,50.016000,477.618,-13.3353,5.7281
75370,75.3704,8.5496,-0.000011,50.016007,477.618,-13.3353,5.1487
75414,75.4138,8.5496,-0.000010,50.015995,477.618,-13.3353,4.5692
75457,75.4567,8.5496,0.000024,50.016003,477.618,-13.3353,3.9979
75506,75.5065,8.5496,-0.000026,50.016003,477.618,-13.3353,3.3339
75549,75.5495,8.5496,0.000010,50.015994,477.618,-13.3353,2.7602
75592,75.5925,8.5496,0.000013,50.016007,477.618,-13.3353,2.1866
75635,75.6352,8.5496,-0.000026,50.015999,477.618,-13.3353,1.6168
75687,75.6866,8.5496,0.000028,50.015999,477.618,-13.3353,0.9310
75733,75.7332,8.5496,-0.000015,50.016008,477.618,-13.3353,0.3097
75756,75.7565,8.5496,-0.000030,50.016000,477.618,-13.3353,0.0000
