mass_kg,beta_deg,cd0,f_factor,t_impact,v_impact,spin_rpm,theta_eq_deg,x_impact,y_impact
0.20232676211354705,5.0109260727617215,1.1601778891320915,0.29281933117580927,110.77756640670655,13.41071974703763,479.6915257134001,8.568410195124704,-122.00676283999734,-46.35818743250925
0.18976502507378137,5.089637817478158,1.0219996683971766,0.3407756272572131,114.42426374499233,12.975177934204526,465.5094523619028,8.313412566079284,-125.96973110730119,-47.73722706209685
0.20835111245914578,5.178435529574755,1.1463302891219562,0.26433710837031443,109.1603955021531,13.61363414386366,489.5948457630259,8.716142266332348,-120.2517310383556,-45.75322969219206
0.19360248467250255,4.536712029297237,0.9610190196844232,0.2586994155733107,112.6218836468625,13.19136664327971,463.34712537728024,9.89936503258924,-124.01855853032568,-47.07709471803143
0.20635150946814407,4.888888651450613,0.8529193705497342,0.2695326275637737,109.58723073025824,13.559860659244332,482.8192460445411,8.870563563860019,-120.71359904726854,-45.90926543597741
0.20313513847450196,5.419063283947191,1.1996730891691787,0.38741587398021987,111.10862376484427,13.36517237936856,485.60082622489205,7.017128677755778,-122.35485930431369,-46.450571204534064
0.20414409433275998,4.5052309399840675,0.7867953719268691,0.30803134387031506,110.24614705757277,13.47582863285759,473.80897901098837,8.520799269866819,-121.42249266478255,-46.138617809258044
0.19187058904689674,4.792321369910157,0.9387903200940192,0.29577627340750845,113.47050699564252,13.088534219678953,464.34312492884186,9.114707348861307,-124.93706619552516,-47.38740244085937
0.21065980230787645,5.078524283722673,0.9841365162961312,0.2689303874152256,108.60346139630285,13.684320219583457,490.57630445827476,8.593295953253461,-119.64472934815853,-45.53770765370637
0.18325317055295645,4.756846045463335,0.9946217449181679,0.3530378974073965,116.25524272973226,12.768193299412975,452.76472651612556,8.607953865604062,-127.96055280224664,-48.432772266587556
0.20130274521472888,5.491369755511529,0.9500704401460848,0.2644516870074892,111.00915194960746,13.383178046730551,486.2491368457108,8.845356801679253,-122.26383038126073,-46.46068856712219
0.1903488323776763,4.637386967732123,1.2128469732435165,0.2753583996232684,113.67326244908332,13.06639255460011,460.71941821947274,9.665488152380949,-125.15991295011703,-47.471256134077855
0.20838489203736346,4.548536410956487,1.0931573012874245,0.31154852898317587,109.23305770156058,13.6025799372791,479.14627298885614,8.267163060482384,-120.32128529771971,-45.75466440954203
0.1984336210234191,4.979618736932283,0.9345212304570609,0.3133821660444624,111.89010512589098,13.274480955974447,474.4176931428142,8.416357627947818,-123.21444215117872,-46.775174295265074
0.19545016519659222,4.387197118116376,0.872206242568038,0.30517763753166355,112.42855870323606,13.211161683250298,462.2801293709094,9.021751711905354,-123.79798007570322,-46.97468464962527
0.21579091256410438,5.0799958067867195,0.9881361673890118,0.30857478418807627,107.60228724268663,13.811097305742758,495.7046131919931,7.7557767516255955,-118.54840302517333,-45.1358017982963
0.21306001741706826,5.109691250681928,0.9589072769166262,0.33318866130179664,108.36164337135165,13.711639510789507,492.7901618828385,7.49140452719275,-119.37132205104466,-45.416556430892605
0.20428756438461615,5.7678779959979956,1.0183234437221906,0.263265929048385,110.33527888106276,13.465644008511918,493.8918046368119,8.587110603687904,-121.53126149816,-46.205003685621755
0.18631840800754337,5.825463966115625,1.1723665720783298,0.29461442360152196,115.36284335819418,12.869470958784724,472.7559239998844,8.813895843736447,-126.99970588521512,-48.119836617350224
0.19616812678864012,5.730722146121101,0.8892954317956512,0.2731581894313252,112.4777819015435,13.205200093571301,483.6125371105856,8.785329480190137,-123.86162638121354,-47.02099014309538
0.20643326794689046,4.802697438570205,0.9994878133279929,0.2950967130442646,109.69920340081104,13.544582106111104,481.13831854639,8.47234894046287,-120.83226347356988,-45.94316241744141
0.20337574548798934,5.703740930656858,1.0090584906901745,0.31931816379830574,110.8518729393983,13.399064408635745,490.975907575458,7.757226532289142,-122.08483364502476,-46.37848975320553
0.17949827898968979,4.975640799034941,0.9156769729707128,0.26343560818729117,116.77306249753714,12.71610312708825,453.09295940673076,10.282624096990213,-128.5401297328948,-48.67576670874912
