mass_kg,beta_deg,cd0,f_factor,v_impact,t_impact,spin_rpm,theta_deg,ke_j
0.20214093744130204,2.3771306106440058,1.0259771388776773,0.3192658689864418,16.098842872790016,63.081377683106524,465.7950773716689,8.438167275286004,26.194710497666247
0.19116142563798869,3.076862552972764,1.0087313077669,0.24285148510846882,15.717528756539481,64.57283246753617,464.22849781303796,9.589645976168757,23.612327177435276
0.20357787360348284,3.280392263184117,1.1624576864762917,0.35269010260174516,16.114324268652975,63.037563807462355,480.8123137868564,7.533825981531602,26.431680470777142
0.1862233063204291,2.5310874800424386,1.077255290081299,0.32568929754561043,15.480101270717958,65.51516446983577,449.72228686469856,8.993053219102663,22.312674629221988
0.20515047686306048,4.92636574532736,1.085633576603975,0.35677828200902995,16.146309899200244,62.93918891638852,507.136268517357,6.71918691039625,26.74170555364811
0.20954001763493205,3.325695625652899,0.9527096133039482,0.33794846102466336,16.344743907706345,62.18442976095065,488.4531817050784,7.447154382474018,27.98937631320074
0.19227174785462428,2.8815906966299956,0.9271954678256344,0.3040937069693161,15.71901102058823,64.5601600914296,462.09041418961266,8.779242185501962,23.753954239530227
0.2231465856667351,2.0663674037041257,1.102939028556177,0.2193642064405174,16.951367926761392,60.023427580034095,484.80105336235493,9.111202033802279,32.060460129794045
0.1952806813421057,3.544475298483683,1.0096420028643194,0.2461127611035347,15.857789720780433,64.02837593205729,475.8350996971257,9.058780179577312,24.55356714343128
0.19284696290740033,3.3397988744673377,0.8904450052424295,0.31082292947909873,15.72507628158334,64.5437953857375,469.3881880573223,8.41375921505165,23.843407967012748
0.20045571839903814,2.6741998261970914,1.3215916133987988,0.33169595111590056,16.02011313558943,63.384170795415784,468.26479254822516,8.196520635795434,25.72288118977834
0.17974857413342393,3.093227157384714,0.9007320302847418,0.3426216667398112,15.198520699639404,66.69863969701184,449.84295164492625,8.77145438716798,20.760513768183603
0.192074792615673,2.9426317792665504,1.0757480918470685,0.34328775970850606,15.685861484212374,64.69248443253626,462.4409709932469,8.27359491404716,23.62964126950792
0.18799703592944225,2.832749382079526,0.9287582033258566,0.2673335383713144,15.583068422178261,65.10562048489315,456.71407115373034,9.530041162761666,22.825850130704563
0.21765454240281099,3.2024908554804776,0.8108674068497432,0.34589309735273877,16.644193521578313,61.10463074964589,495.69306297170397,7.143619033369232,30.14832948313994
0.22122156197012635,3.5162326302755735,0.772094505106898,0.27578829635668745,16.80333376140469,60.555235291855894,505.0284240741271,7.631374328460856,31.231178052955634
0.21266911149186624,2.6461652671906095,1.0665729142219342,0.33873170267146685,16.474682159285063,61.699601473118655,481.538308745598,7.658132861588374,28.860809637161722
