mass_kg,beta_deg,cd0,n_wings,t_impact,v_impact,spin_rpm,theta_eq_deg,x_impact,y_impact
0.19943216805607308,4.914796209417898,0.8830776404911871,2.0,58.96880904233758,16.945234728247403,507.4736428576072,4.862274526864207,-82.22352471046939,-77.82986903235879
0.19148462810814232,5.332792618156715,1.1627930506668864,2.0,60.12098228542283,16.608297976527894,503.3152554105283,4.945021413865613,-83.77202212227961,-79.29297515533155
0.20366531407237232,4.856875633222154,1.0680948368963044,2.0,58.38596883733493,17.121329399107083,511.935090770352,4.776732740654546,-81.44224929559364,-77.09176996698257
0.2093554712546515,4.084296957892438,0.9496588947822031,2.0,57.613524813232935,17.358703676691913,507.3137708168583,4.8631745963151785,-80.39803433734924,-76.10488752094474
0.18009188004876003,4.252469584886398,1.2045793344720863,4.0,77.77001380842799,12.736033530379263,369.96426382380884,11.308844917773833,-107.49298182307005,-101.71170577786434
0.1928051976671521,4.248748271979552,0.5553206743237523,2.0,59.89734429598556,16.67024719532207,489.40049613591515,5.231123829942049,-83.45809406452538,-78.9958008385304
0.19456504492067367,6.210207506123702,1.0652326407195472,2.0,59.684417478191655,16.736288124122936,519.8654456512911,4.633644624241105,-83.19640076139562,-78.74950685946834
0.20465080209500308,4.219520823502778,0.9554014955953547,2.0,58.2373051239569,17.16520853056312,503.6528279311311,4.935385468506522,-81.23459169547908,-76.89522172725327
0.2009947747301574,4.956949674089476,1.118620918253512,4.0,74.19861768590762,13.364538260387956,397.7237391642991,9.692573696374316,-102.68545880068743,-97.16676457335144
0.20668326018108,4.6558138588846205,1.1346723112615822,4.0,73.23060167129765,13.54562974401236,399.7053790740992,9.589475058349331,-101.37785083165069,-95.9307113625014
0.21628936947623992,4.514925240174294,0.866845651642816,4.0,71.72430809771235,13.837331939514737,406.9283577688105,9.233190040129418,-99.34483074786185,-94.00886208746486
0.1980865601330494,5.701910696033279,0.9336196432161724,4.0,74.79587336464805,13.256839752952576,403.12496351796733,9.424458478671404,-103.50778256177887,-97.94452943672282
0.21455045576270712,5.065742908402726,1.0387343234984043,2.0,56.97348153724138,17.564934738863087,528.5210458676216,4.478954887952424,-79.55480572720104,-75.30895685707647
0.1963822952255583,4.529438952037521,0.9327153687957468,2.0,59.38905909813065,16.819454152204383,497.9911837317423,5.050577082451583,-82.78118085938507,-78.35647095352712
0.2045233395064314,4.217120463909743,1.0956206353976683,2.0,58.25433259786698,17.159971392979546,503.461159624806,4.9391754668024355,-81.25734269603603,-76.91671167739327
0.21147812660733564,3.802869847549764,0.8820151337343747,2.0,57.332646211475776,17.44663248619284,505.5534466967733,4.89675544389702,-80.01824894519349,-75.74594698073365
0.183135318487659,4.586885266818023,1.0371498851663414,4.0,77.2708272659696,12.820271128993737,376.46034621123533,10.894653641194648,-106.82305802376356,-101.0782522498136
0.19746622431051986,4.920407564309969,1.0305082360929916,4.0,74.78545746468231,13.257048276046504,393.9468744745171,9.89028868612091,-103.47633898392844,-97.91439749880935
0.18991463958056892,5.353424820449526,1.0993998955578226,4.0,76.17440200570935,13.010590940112198,391.2947639507493,10.035769582540247,-105.3607286749403,-99.6960889750361
0.20556533442751265,5.1482090004043295,1.3052609954096601,4.0,73.47712508222935,13.499371709494415,404.2072419367829,9.368224382713374,-101.71577603637111,-96.25014550441121
0.19912905828947491,4.846458390832711,0.8869708629463933,2.0,59.00951975558806,16.932893553834884,506.0898924188691,4.889056236080858,-82.27714225803653,-77.88048102947975
0.18755528212398925,4.555601343384541,0.9893979427521893,4.0,76.45709897637727,12.96006741522503,380.4319837169457,10.65186698488005,-105.72639149676189,-100.04153935708284
0.20334295128497715,5.0255710292760805,0.8851697083855431,2.0,58.433309942340465,17.10729061858385,514.027560377955,4.737904385640081,-81.50781986203147,-77.15380798832442
0.2073941267230095,4.920175846288991,0.9020625783002932,2.0,57.889734485566244,17.274523190045606,517.5145462661959,4.673285132509485,-80.77882415991117,-76.46509815494436
0.205484279208298,5.093986793743052,0.7827809110877428,4.0,73.48301102219693,13.498204997810799,403.52114105041176,9.4015294678508,-101.72297141445719,-96.25694041275202
0.20262035812074383,4.550152606756123,1.0284765089256165,2.0,58.52039240991355,17.079556050524847,506.0861179097442,4.888328792132665,-81.61808904155916,-77.25770193274529
0.18545177514742212,5.668093050006085,1.1871924977589148,4.0,77.03975246336661,12.861538193455377,390.1792213325686,10.098755374637642,-106.53448362589664,-100.8058274291319
0.20363454337839074,3.7950390171000628,0.8265478509602001,4.0,73.57622872786862,13.478689877811957,387.1476262416875,10.256131237080288,-101.82596059273142,-96.35393716545542
0.19706221079847872,4.46393348928657,1.1071594723945988,4.0,74.7805338726949,13.257616787936447,388.5303624918117,10.182764668241912,-103.46410834350729,-97.9028469826557
0.18823385280570698,4.581268297957403,1.0353172552464895,4.0,76.33979188584038,12.980455120273533,381.3643824592874,10.596339419019156,-105.56839502361017,-99.8921638621349
0.2161111614849962,4.388812843730048,1.0373554183460414,4.0,71.73367984285314,13.835221753255615,405.29899658775133,9.310812432055172,-99.35499895473438,-94.01841139193787
0.18348240851820735,4.359465396577084,0.9364590090308743,4.0,77.16105108240461,12.838971780972333,374.3913658112647,11.023046136663778,-106.67339571777363,-100.93686444266187
